Channel,Mass
5919,128.7408117343112
5920,128.76239686640554
5921,128.78398199849988
5922,128.80556713059423
5923,128.82715226268857
5924,128.84873739478292
5925,128.87032252687723
5926,128.89190765897158
5927,128.91349279106592
5928,128.93507792316026
5929,128.95666305525458
5930,128.97824818734892
5931,128.99983331944327
5932,129.0214184515376
5933,129.04300358363196
5934,129.0645887157263
5935,129.08617384782065
5936,129.107758979915
5937,129.12934411200933
5938,129.15092924410368
5939,129.17251437619802
5940,129.19409950829237
5941,129.21568464038668
5942,129.23726977248103
5943,129.25885490457537
5944,129.28044003666972
5945,129.30202516876406
5946,129.3236103008584
5947,129.34519543295275
5948,129.3667805650471
5949,129.38836569714144
5950,129.40995082923575
5951,129.4315359613301
5952,129.45312109342444
5953,129.4747062255188
5954,129.49629135761313
5955,129.51787648970748
5956,129.53946162180182
5957,129.56104675389616
5958,129.5826318859905
5959,129.60421701808482
5960,129.62580215017917
5961,129.6473872822735
5962,129.66897241436786
5963,129.6905575464622
5964,129.71214267855655
5965,129.7337278106509
5966,129.75531294274523
5967,129.77689807483958
5968,129.7984832069339
5969,129.82006833902824
5970,129.84165347112258
5971,129.86323860321693
5972,129.88482373531127
5973,129.90640886740562
5974,129.92799399949996
5975,129.9495791315943
5976,129.97116426368865
5977,129.99274939578297
5978,130.0143345278773
5979,130.03591965997165
5980,130.057504792066
5981,130.07908992416034
5982,130.1006750562547
5983,130.12226018834903
5984,130.14384532044338
5985,130.16543045253772
5986,130.18701558463204
5987,130.20860071672638
5988,130.23018584882072
5989,130.25177098091507
5990,130.2733561130094
5991,130.29494124510376
5992,130.3165263771981
5993,130.33811150929245
5994,130.3596966413868
5995,130.3812817734811
5996,130.40286690557545
5997,130.4244520376698
5998,130.44603716976414
5999,130.46762230185848
6000,130.48920743395283
6001,130.51079256604717
6002,130.53237769814152
6003,130.55396283023586
6004,130.57554796233018
6005,130.59713309442452
6006,130.61871822651887
6007,130.6403033586132
6008,130.66188849070755
6009,130.6834736228019
6010,130.70505875489624
6011,130.7266438869906
6012,130.74822901908493
6013,130.76981415117928
6014,130.7913992832736
6015,130.81298441536794
6016,130.83456954746228
6017,130.85615467955662
6018,130.87773981165097
6019,130.8993249437453
6020,130.92091007583966
6021,130.942495207934
6022,130.96408034002835
6023,130.98566547212266
6024,131.007250604217
6025,131.02883573631135
6026,131.0504208684057
6027,131.07200600050004
6028,131.09359113259438
6029,131.11517626468873
6030,131.13676139678307
6031,131.15834652887742
6032,131.17993166097173
6033,131.20151679306608
6034,131.22310192516042
6035,131.24468705725477
6036,131.2662721893491
6037,131.28785732144345
6038,131.3094424535378
6039,131.33102758563214
6040,131.3526127177265
6041,131.3741978498208
6042,131.39578298191515
6043,131.4173681140095
6044,131.43895324610384
6045,131.46053837819818
6046,131.48212351029252
6047,131.50370864238687
6048,131.5252937744812
6049,131.54687890657556
6050,131.56846403866987
6051,131.59004917076422
6052,131.61163430285856
6053,131.6332194349529
6054,131.65480456704725
6055,131.6763896991416
6056,131.69797483123594
6057,131.71955996333028
6058,131.74114509542463
6059,131.76273022751894
6060,131.7843153596133
6061,131.80590049170763
6062,131.82748562380198
6063,131.84907075589632
6064,131.87065588799067
6065,131.892241020085
6066,131.91382615217935
6067,131.9354112842737
6068,131.956996416368
6069,131.97858154846236
6070,132.0001666805567
6071,132.02175181265105
6072,132.0433369447454
6073,132.06492207683974
6074,132.08650720893408
6075,132.10809234102842
6076,132.12967747312277
6077,132.15126260521708
6078,132.17284773731143
6079,132.19443286940577
6080,132.21601800150012
6081,132.23760313359446
6082,132.2591882656888
6083,132.28077339778315
6084,132.3023585298775
6085,132.32394366197184
6086,132.34552879406615
6087,132.3671139261605
6088,132.38869905825484
6089,132.4102841903492
6090,132.43186932244353
6091,132.45345445453788
6092,132.47503958663222
6093,132.49662471872657
6094,132.5182098508209
6095,132.53979498291523
6096,132.56138011500957
6097,132.5829652471039
6098,132.60455037919826
6099,132.6261355112926
6100,132.64772064338695
6101,132.6693057754813
6102,132.69089090757564
6103,132.71247603966998
6104,132.73406117176432
6105,132.75564630385864
6106,132.77723143595298
6107,132.79881656804733
6108,132.82040170014167
6109,132.84198683223602
6110,132.86357196433036
6111,132.8851570964247
6112,132.90674222851905
6113,132.9283273606134
6114,132.9499124927077
6115,132.97149762480205
6116,132.9930827568964
6117,133.01466788899074
6118,133.0362530210851
6119,133.05783815317943
6120,133.07942328527378
6121,133.10100841736812
6122,133.12259354946247
6123,133.14417868155678
6124,133.16576381365113
6125,133.18734894574547
6126,133.2089340778398
6127,133.23051920993416
6128,133.2521043420285
6129,133.27368947412285
6130,133.2952746062172
6131,133.31685973831154
6132,133.33844487040585
6133,133.3600300025002
6134,133.38161513459454
6135,133.40320026668888
6136,133.42478539878323
6137,133.44637053087757
6138,133.46795566297192
6139,133.48954079506626
6140,133.5111259271606
6141,133.53271105925492
6142,133.55429619134927
6143,133.5758813234436
6144,133.59746645553795
6145,133.6190515876323
6146,133.64063671972664
6147,133.662221851821
6148,133.68380698391533
6149,133.70539211600968
6150,133.726977248104
6151,133.74856238019834
6152,133.77014751229268
6153,133.79173264438703
6154,133.81331777648137
6155,133.8349029085757
6156,133.85648804067006
6157,133.8780731727644
6158,133.89965830485875
6159,133.92124343695306
6160,133.9428285690474
6161,133.96441370114175
6162,133.9859988332361
6163,134.00758396533044
6164,134.02916909742478
6165,134.05075422951913
6166,134.07233936161347
6167,134.09392449370782
6168,134.11550962580213
6169,134.13709475789648
6170,134.15867988999082
6171,134.18026502208517
6172,134.2018501541795
6173,134.22343528627385
6174,134.2450204183682
6175,134.26660555046254
6176,134.2881906825569
6177,134.3097758146512
6178,134.33136094674555
6179,134.3529460788399
6180,134.37453121093424
6181,134.39611634302858
6182,134.41770147512293
6183,134.43928660721727
6184,134.4608717393116
6185,134.48245687140596
6186,134.50404200350027
6187,134.52562713559462
6188,134.54721226768896
6189,134.5687973997833
6190,134.59038253187765
6191,134.611967663972
6192,134.63355279606634
6193,134.65513792816068
6194,134.67672306025503
6195,134.69830819234937
6196,134.7198933244437
6197,134.74147845653803
6198,134.76306358863238
6199,134.78464872072672
6200,134.80623385282107
6201,134.8278189849154
6202,134.84940411700975
6203,134.8709892491041
6204,134.89257438119844
6205,134.91415951329276
6206,134.9357446453871
6207,134.95732977748145
6208,134.9789149095758
6209,135.00050004167014
6210,135.02208517376448
6211,135.04367030585883
6212,135.06525543795317
6213,135.0868405700475
6214,135.10842570214183
6215,135.13001083423617
6216,135.15159596633052
6217,135.17318109842486
6218,135.1947662305192
6219,135.21635136261355
6220,135.2379364947079
6221,135.25952162680224
6222,135.28110675889658
6223,135.3026918909909
6224,135.32427702308524
6225,135.3458621551796
6226,135.36744728727393
6227,135.38903241936828
6228,135.41061755146262
6229,135.43220268355697
6230,135.4537878156513
6231,135.47537294774565
6232,135.49695807983997
6233,135.51854321193431
6234,135.54012834402866
6235,135.561713476123
6236,135.58329860821735
6237,135.6048837403117
6238,135.62646887240604
6239,135.64805400450038
6240,135.66963913659472
6241,135.69122426868904
6242,135.71280940078339
6243,135.73439453287773
6244,135.75597966497207
6245,135.77756479706642
6246,135.79914992916076
6247,135.8207350612551
6248,135.84232019334945
6249,135.8639053254438
6250,135.8854904575381
6251,135.90707558963246
6252,135.9286607217268
6253,135.95024585382114
6254,135.9718309859155
6255,135.99341611800983
6256,136.01500125010418
6257,136.03658638219852
6258,136.05817151429287
6259,136.07975664638718
6260,136.10134177848153
6261,136.12292691057587
6262,136.14451204267021
6263,136.16609717476456
6264,136.1876823068589
6265,136.20926743895325
6266,136.2308525710476
6267,136.25243770314194
6268,136.27402283523625
6269,136.2956079673306
6270,136.31719309942494
6271,136.33877823151929
6272,136.36036336361363
6273,136.38194849570797
6274,136.40353362780232
6275,136.42511875989666
6276,136.446703891991
6277,136.46828902408532
6278,136.48987415617967
6279,136.511459288274
6280,136.53304442036836
6281,136.5546295524627
6282,136.57621468455704
6283,136.5977998166514
6284,136.61938494874573
6285,136.64097008084008
6286,136.66255521293442
6287,136.68414034502874
6288,136.70572547712308
6289,136.72731060921743
6290,136.74889574131177
6291,136.77048087340611
6292,136.79206600550046
6293,136.8136511375948
6294,136.83523626968915
6295,136.8568214017835
6296,136.8784065338778
6297,136.89999166597215
6298,136.9215767980665
6299,136.94316193016084
6300,136.96474706225519
6301,136.98633219434953
6302,137.00791732644387
6303,137.02950245853822
6304,137.05108759063256
6305,137.07267272272688
6306,137.09425785482122
6307,137.11584298691557
6308,137.1374281190099
6309,137.15901325110426
6310,137.1805983831986
6311,137.20218351529294
6312,137.2237686473873
6313,137.24535377948163
6314,137.26693891157595
6315,137.2885240436703
6316,137.31010917576464
6317,137.33169430785898
6318,137.35327943995333
6319,137.37486457204767
6320,137.39644970414201
6321,137.41803483623636
6322,137.4396199683307
6323,137.46120510042502
6324,137.48279023251936
6325,137.5043753646137
6326,137.52596049670805
6327,137.5475456288024
6328,137.56913076089674
6329,137.59071589299108
6330,137.61230102508543
6331,137.63388615717977
6332,137.6554712892741
6333,137.67705642136843
6334,137.69864155346278
6335,137.72022668555712
6336,137.74181181765147
6337,137.7633969497458
6338,137.78498208184016
6339,137.8065672139345
6340,137.82815234602884
6341,137.84973747812316
6342,137.8713226102175
6343,137.89290774231185
6344,137.9144928744062
6345,137.93607800650054
6346,137.95766313859488
6347,137.97924827068923
6348,138.00083340278357
6349,138.02241853487791
6350,138.04400366697223
6351,138.06558879906657
6352,138.08717393116092
6353,138.10875906325526
6354,138.1303441953496
6355,138.15192932744395
6356,138.1735144595383
6357,138.19509959163264
6358,138.21668472372698
6359,138.2382698558213
6360,138.25985498791565
6361,138.28144012001
6362,138.30302525210433
6363,138.32461038419868
6364,138.34619551629302
6365,138.36778064838737
6366,138.3893657804817
6367,138.41095091257606
6368,138.4325360446704
6369,138.45412117676472
6370,138.47570630885906
6371,138.4972914409534
6372,138.51887657304775
6373,138.5404617051421
6374,138.56204683723644
6375,138.58363196933078
6376,138.60521710142513
6377,138.62680223351947
6378,138.6483873656138
6379,138.66997249770813
6380,138.69155762980247
6381,138.71314276189682
6382,138.73472789399116
6383,138.7563130260855
6384,138.77789815817985
6385,138.7994832902742
6386,138.82106842236854
6387,138.84265355446286
6388,138.8642386865572
6389,138.88582381865155
6390,138.9074089507459
6391,138.92899408284023
6392,138.95057921493458
6393,138.97216434702892
6394,138.99374947912327
6395,139.0153346112176
6396,139.03691974331193
6397,139.05850487540627
6398,139.08009000750062
6399,139.10167513959496
6400,139.1232602716893
6401,139.14484540378365
6402,139.166430535878
6403,139.18801566797234
6404,139.20960080006668
6405,139.231185932161
6406,139.25277106425534
6407,139.2743561963497
6408,139.29594132844403
6409,139.31752646053837
6410,139.33911159263272
6411,139.36069672472706
6412,139.3822818568214
6413,139.40386698891575
6414,139.42545212101007
6415,139.4470372531044
6416,139.46862238519876
6417,139.4902075172931
6418,139.51179264938744
6419,139.5333777814818
6420,139.55496291357613
6421,139.57654804567048
6422,139.59813317776482
6423,139.61971830985914
6424,139.64130344195348
6425,139.66288857404783
6426,139.68447370614217
6427,139.70605883823652
6428,139.72764397033086
6429,139.7492291024252
6430,139.77081423451955
6431,139.7923993666139
6432,139.8139844987082
6433,139.83556963080255
6434,139.8571547628969
6435,139.87873989499124
6436,139.9003250270856
6437,139.92191015917993
6438,139.94349529127427
6439,139.96508042336862
6440,139.98666555546296
6441,140.00825068755728
6442,140.02983581965162
6443,140.05142095174597
6444,140.0730060838403
6445,140.09459121593466
6446,140.116176348029
6447,140.13776148012334
6448,140.1593466122177
6449,140.18093174431203
6450,140.20251687640635
6451,140.2241020085007
6452,140.24568714059504
6453,140.26727227268938
6454,140.28885740478373
6455,140.31044253687807
6456,140.33202766897242
6457,140.35361280106676
6458,140.3751979331611
6459,140.39678306525545
6460,140.41836819734976
6461,140.4399533294441
6462,140.46153846153845
6463,140.4831235936328
6464,140.50470872572714
6465,140.52629385782149
6466,140.54787898991583
6467,140.56946412201017
6468,140.59104925410452
6469,140.61263438619883
6470,140.63421951829318
6471,140.65580465038752
6472,140.67738978248187
6473,140.6989749145762
6474,140.72056004667056
6475,140.7421451787649
6476,140.76373031085924
6477,140.7853154429536
6478,140.8069005750479
6479,140.82848570714225
6480,140.8500708392366
6481,140.87165597133094
6482,140.89324110342528
6483,140.91482623551963
6484,140.93641136761397
6485,140.95799649970832
6486,140.97958163180266
6487,141.00116676389698
6488,141.02275189599132
6489,141.04433702808566
6490,141.06592216018
6491,141.08750729227435
6492,141.1090924243687
6493,141.13067755646304
6494,141.15226268855739
6495,141.17384782065173
6496,141.19543295274605
6497,141.2170180848404
6498,141.23860321693473
6499,141.26018834902908
6500,141.28177348112342
6501,141.30335861321777
6502,141.3249437453121
6503,141.34652887740646
6504,141.3681140095008
6505,141.38969914159512
6506,141.41128427368946
6507,141.4328694057838
6508,141.45445453787815
6509,141.4760396699725
6510,141.49762480206684
6511,141.51920993416118
6512,141.54079506625553
6513,141.56238019834987
6514,141.5839653304442
6515,141.60555046253853
6516,141.62713559463288
6517,141.64872072672722
6518,141.67030585882156
6519,141.6918909909159
6520,141.71347612301025
6521,141.7350612551046
6522,141.75664638719894
6523,141.77823151929326
6524,141.7998166513876
6525,141.82140178348195
6526,141.8429869155763
6527,141.86457204767063
6528,141.88615717976498
6529,141.90774231185932
6530,141.92932744395367
6531,141.950912576048
6532,141.97249770814233
6533,141.99408284023667
6534,142.01566797233102
6535,142.03725310442536
6536,142.0588382365197
6537,142.08042336861405
6538,142.1020085007084
6539,142.12359363280274
6540,142.14517876489708
6541,142.1667638969914
6542,142.18834902908574
6543,142.2099341611801
6544,142.23151929327443
6545,142.25310442536878
6546,142.27468955746312
6547,142.29627468955746
6548,142.3178598216518
6549,142.33944495374615
6550,142.3610300858405
6551,142.3826152179348
6552,142.40420035002916
6553,142.4257854821235
6554,142.44737061421785
6555,142.4689557463122
6556,142.49054087840653
6557,142.51212601050088
6558,142.53371114259522
6559,142.55529627468957
6560,142.57688140678388
6561,142.59846653887823
6562,142.62005167097257
6563,142.64163680306692
6564,142.66322193516126
6565,142.6848070672556
6566,142.70639219934995
6567,142.7279773314443
6568,142.74956246353864
6569,142.77114759563295
6570,142.7927327277273
6571,142.81431785982164
6572,142.835902991916
6573,142.85748812401033
6574,142.87907325610468
6575,142.90065838819902
6576,142.92224352029336
6577,142.9438286523877
6578,142.96541378448202
6579,142.98699891657637
6580,143.0085840486707
6581,143.03016918076506
6582,143.0517543128594
6583,143.07333944495375
6584,143.0949245770481
6585,143.11650970914243
6586,143.13809484123678
6587,143.1596799733311
6588,143.18126510542544
6589,143.20285023751978
6590,143.22443536961413
6591,143.24602050170847
6592,143.26760563380282
6593,143.28919076589716
6594,143.3107758979915
6595,143.33236103008585
6596,143.35394616218016
6597,143.3755312942745
6598,143.39711642636885
6599,143.4187015584632
6600,143.44028669055754
6601,143.4618718226519
6602,143.48345695474623
6603,143.50504208684058
6604,143.52662721893492
6605,143.54821235102924
6606,143.56979748312358
6607,143.59138261521792
6608,143.61296774731227
6609,143.6345528794066
6610,143.65613801150096
6611,143.6777231435953
6612,143.69930827568965
6613,143.720893407784
6614,143.7424785398783
6615,143.76406367197265
6616,143.785648804067
6617,143.80723393616134
6618,143.82881906825568
6619,143.85040420035003
6620,143.87198933244437
6621,143.89357446453872
6622,143.91515959663306
6623,143.93674472872738
6624,143.95832986082172
6625,143.97991499291606
6626,144.0015001250104
6627,144.02308525710475
6628,144.0446703891991
6629,144.06625552129344
6630,144.0878406533878
6631,144.10942578548213
6632,144.13101091757645
6633,144.1525960496708
6634,144.17418118176514
6635,144.19576631385948
6636,144.21735144595382
6637,144.23893657804817
6638,144.2605217101425
6639,144.28210684223686
6640,144.3036919743312
6641,144.32527710642555
6642,144.34686223851986
6643,144.3684473706142
6644,144.39003250270855
6645,144.4116176348029
6646,144.43320276689724
6647,144.45478789899158
6648,144.47637303108593
6649,144.49795816318027
6650,144.51954329527462
6651,144.54112842736893
6652,144.56271355946328
6653,144.58429869155762
6654,144.60588382365196
6655,144.6274689557463
6656,144.64905408784065
6657,144.670639219935
6658,144.69222435202934
6659,144.7138094841237
6660,144.735394616218
6661,144.75697974831235
6662,144.7785648804067
6663,144.80015001250104
6664,144.82173514459538
6665,144.84332027668972
6666,144.86490540878407
6667,144.8864905408784
6668,144.90807567297276
6669,144.92966080506707
6670,144.95124593716142
6671,144.97283106925576
6672,144.9944162013501
6673,145.01600133344445
6674,145.0375864655388
6675,145.05917159763314
6676,145.08075672972748
6677,145.10234186182183
6678,145.12392699391614
6679,145.1455121260105
6680,145.16709725810483
6681,145.18868239019918
6682,145.21026752229352
6683,145.23185265438786
6684,145.2534377864822
6685,145.27502291857655
6686,145.2966080506709
6687,145.3181931827652
6688,145.33977831485956
6689,145.3613634469539
6690,145.38294857904825
6691,145.4045337111426
6692,145.42611884323694
6693,145.44770397533128
6694,145.46928910742562
6695,145.49087423951997
6696,145.51245937161428
6697,145.53404450370863
6698,145.55562963580297
6699,145.57721476789732
6700,145.59879989999166
6701,145.620385032086
6702,145.64197016418035
6703,145.6635552962747
6704,145.68514042836904
6705,145.70672556046335
6706,145.7283106925577
6707,145.74989582465204
6708,145.7714809567464
6709,145.79306608884073
6710,145.81465122093508
6711,145.83623635302942
6712,145.85782148512376
6713,145.8794066172181
6714,145.90099174931242
6715,145.92257688140677
6716,145.9441620135011
6717,145.96574714559546
6718,145.9873322776898
6719,146.00891740978415
6720,146.0305025418785
6721,146.05208767397284
6722,146.07367280606718
6723,146.0952579381615
6724,146.11684307025584
6725,146.13842820235018
6726,146.16001333444453
6727,146.18159846653887
6728,146.20318359863322
6729,146.22476873072756
6730,146.2463538628219
6731,146.26793899491625
6732,146.2895241270106
6733,146.3111092591049
6734,146.33269439119925
6735,146.3542795232936
6736,146.37586465538794
6737,146.3974497874823
6738,146.41903491957663
6739,146.44062005167098
6740,146.46220518376532
6741,146.48379031585966
6742,146.50537544795398
6743,146.52696058004832
6744,146.54854571214267
6745,146.570130844237
6746,146.59171597633136
6747,146.6133011084257
6748,146.63488624052005
6749,146.6564713726144
6750,146.67805650470874
6751,146.69964163680305
6752,146.7212267688974
6753,146.74281190099174
6754,146.76439703308608
6755,146.78598216518043
6756,146.80756729727477
6757,146.82915242936912
6758,146.85073756146346
6759,146.8723226935578
6760,146.89390782565212
6761,146.91549295774647
6762,146.9370780898408
6763,146.95866322193515
6764,146.9802483540295
6765,147.00183348612384
6766,147.0234186182182
6767,147.04500375031253
6768,147.06658888240688
6769,147.0881740145012
6770,147.10975914659554
6771,147.13134427868988
6772,147.15292941078422
6773,147.17451454287857
6774,147.1960996749729
6775,147.21768480706726
6776,147.2392699391616
6777,147.26085507125595
6778,147.28244020335026
6779,147.3040253354446
6780,147.32561046753895
6781,147.3471955996333
6782,147.36878073172764
6783,147.39036586382198
6784,147.41195099591633
6785,147.43353612801067
6786,147.45512126010502
6787,147.47670639219933
6788,147.49829152429368
6789,147.51987665638802
6790,147.54146178848237
6791,147.5630469205767
6792,147.58463205267105
6793,147.6062171847654
6794,147.62780231685974
6795,147.6493874489541
6796,147.6709725810484
6797,147.69255771314275
6798,147.7141428452371
6799,147.73572797733144
6800,147.75731310942578
6801,147.77889824152012
6802,147.80048337361447
6803,147.8220685057088
6804,147.84365363780316
6805,147.86523876989747
6806,147.88682390199182
6807,147.90840903408616
6808,147.9299941661805
6809,147.95157929827485
6810,147.9731644303692
6811,147.99474956246354
6812,148.01633469455788
6813,148.03791982665223
6814,148.05950495874657
6815,148.0810900908409
6816,148.10267522293523
6817,148.12426035502958
6818,148.14584548712392
6819,148.16743061921827
6820,148.1890157513126
6821,148.21060088340695
6822,148.2321860155013
6823,148.25377114759564
6824,148.27535627968996
6825,148.2969414117843
6826,148.31852654387865
6827,148.340111675973
6828,148.36169680806734
6829,148.38328194016168
6830,148.40486707225602
6831,148.42645220435037
6832,148.4480373364447
6833,148.46962246853903
6834,148.49120760063337
6835,148.51279273272772
6836,148.53437786482206
6837,148.5559629969164
6838,148.57754812901075
6839,148.5991332611051
6840,148.62071839319944
6841,148.64230352529378
6842,148.6638886573881
6843,148.68547378948244
6844,148.7070589215768
6845,148.72864405367113
6846,148.75022918576548
6847,148.77181431785982
6848,148.79339944995417
6849,148.8149845820485
6850,148.83656971414285
6851,148.85815484623717
6852,148.87973997833151
6853,148.90132511042586
6854,148.9229102425202
6855,148.94449537461455
6856,148.9660805067089
6857,148.98766563880324
6858,149.00925077089758
6859,149.03083590299192
6860,149.05242103508624
6861,149.07400616718058
6862,149.09559129927493
6863,149.11717643136927
6864,149.13876156346362
6865,149.16034669555796
6866,149.1819318276523
6867,149.20351695974665
6868,149.225102091841
6869,149.2466872239353
6870,149.26827235602966
6871,149.289857488124
6872,149.31144262021834
6873,149.3330277523127
6874,149.35461288440703
6875,149.37619801650138
6876,149.39778314859572
6877,149.41936828069007
6878,149.44095341278438
6879,149.46253854487873
6880,149.48412367697307
6881,149.50570880906741
6882,149.52729394116176
6883,149.5488790732561
6884,149.57046420535045
6885,149.5920493374448
6886,149.61363446953914
6887,149.63521960163345
6888,149.6568047337278
6889,149.67838986582214
6890,149.69997499791648
6891,149.72156013001083
6892,149.74314526210517
6893,149.76473039419952
6894,149.78631552629386
6895,149.8079006583882
6896,149.82948579048252
6897,149.85107092257687
6898,149.8726560546712
6899,149.89424118676556
6900,149.9158263188599
6901,149.93741145095424
6902,149.9589965830486
6903,149.98058171514293
6904,150.00216684723728
6905,150.02375197933162
6906,150.04533711142594
6907,150.06692224352028
6908,150.08850737561463
6909,150.11009250770897
6910,150.1316776398033
6911,150.15326277189766
6912,150.174847903992
6913,150.19643303608635
6914,150.2180181681807
6915,150.239603300275
6916,150.26118843236935
6917,150.2827735644637
6918,150.30435869655804
6919,150.32594382865238
6920,150.34752896074673
6921,150.36911409284107
6922,150.39069922493542
6923,150.41228435702976
6924,150.43386948912408
6925,150.45545462121842
6926,150.47703975331277
6927,150.4986248854071
6928,150.52021001750146
6929,150.5417951495958
6930,150.56338028169014
6931,150.5849654137845
6932,150.60655054587883
6933,150.62813567797315
6934,150.6497208100675
6935,150.67130594216184
6936,150.69289107425618
6937,150.71447620635053
6938,150.73606133844487
6939,150.7576464705392
6940,150.77923160263356
6941,150.8008167347279
6942,150.82240186682222
6943,150.84398699891656
6944,150.8655721310109
6945,150.88715726310525
6946,150.9087423951996
6947,150.93032752729394
6948,150.95191265938828
6949,150.97349779148263
6950,150.99508292357697
6951,151.0166680556713
6952,151.03825318776563
6953,151.05983831985998
6954,151.08142345195432
6955,151.10300858404867
6956,151.124593716143
6957,151.14617884823735
6958,151.1677639803317
6959,151.18934911242604
6960,151.21093424452036
6961,151.2325193766147
6962,151.25410450870905
6963,151.2756896408034
6964,151.29727477289774
6965,151.31885990499208
6966,151.34044503708643
6967,151.36203016918077
6968,151.3836153012751
6969,151.40520043336943
6970,151.42678556546377
6971,151.44837069755812
6972,151.46995582965246
6973,151.4915409617468
6974,151.51312609384115
6975,151.5347112259355
6976,151.55629635802984
6977,151.57788149012418
6978,151.5994666222185
6979,151.62105175431284
6980,151.6426368864072
6981,151.66422201850153
6982,151.68580715059588
6983,151.70739228269022
6984,151.72897741478457
6985,151.7505625468789
6986,151.77214767897325
6987,151.79373281106757
6988,151.81531794316192
6989,151.83690307525626
6990,151.8584882073506
6991,151.88007333944495
6992,151.9016584715393
6993,151.92324360363364
6994,151.94482873572798
6995,151.96641386782233
6996,151.98799899991667
6997,152.00958413201099
6998,152.03116926410533
6999,152.05275439619967
7000,152.07433952829402
7001,152.09592466038836
7002,152.1175097924827
7003,152.13909492457705
7004,152.1606800566714
7005,152.18226518876574
7006,152.20385032086006
7007,152.2254354529544
7008,152.24702058504874
7009,152.2686057171431
7010,152.29019084923743
7011,152.31177598133178
7012,152.33336111342612
7013,152.35494624552047
7014,152.3765313776148
7015,152.39811650970913
7016,152.41970164180347
7017,152.44128677389782
7018,152.46287190599216
7019,152.4844570380865
7020,152.50604217018085
7021,152.5276273022752
7022,152.54921243436954
7023,152.57079756646388
7024,152.5923826985582
7025,152.61396783065254
7026,152.63555296274689
7027,152.65713809484123
7028,152.67872322693557
7029,152.70030835902992
7030,152.72189349112426
7031,152.7434786232186
7032,152.76506375531295
7033,152.78664888740727
7034,152.8082340195016
7035,152.82981915159596
7036,152.8514042836903
7037,152.87298941578464
7038,152.894574547879
7039,152.91615967997333
7040,152.93774481206768
7041,152.95932994416202
7042,152.98091507625634
7043,153.00250020835068
7044,153.02408534044503
7045,153.04567047253937
7046,153.06725560463371
7047,153.08884073672806
7048,153.1104258688224
7049,153.13201100091675
7050,153.1535961330111
7051,153.1751812651054
7052,153.19676639719975
7053,153.2183515292941
7054,153.23993666138844
7055,153.26152179348279
7056,153.28310692557713
7057,153.30469205767147
7058,153.32627718976582
7059,153.34786232186016
7060,153.36944745395448
7061,153.39103258604882
7062,153.41261771814317
7063,153.4342028502375
7064,153.45578798233186
7065,153.4773731144262
7066,153.49895824652054
7067,153.5205433786149
7068,153.54212851070923
7069,153.56371364280355
7070,153.5852987748979
7071,153.60688390699224
7072,153.62846903908658
7073,153.65005417118093
7074,153.67163930327527
7075,153.69322443536961
7076,153.71480956746396
7077,153.7363946995583
7078,153.75797983165262
7079,153.77956496374696
7080,153.8011500958413
7081,153.82273522793565
7082,153.84432036003
7083,153.86590549212434
7084,153.88749062421869
7085,153.90907575631303
7086,153.93066088840737
7087,153.95224602050172
7088,153.97383115259603
7089,153.99541628469038
7090,154.01700141678472
7091,154.03858654887907
7092,154.0601716809734
7093,154.08175681306776
7094,154.1033419451621
7095,154.12492707725644
7096,154.1465122093508
7097,154.1680973414451
7098,154.18968247353945
7099,154.2112676056338
7100,154.23285273772814
7101,154.25443786982248
7102,154.27602300191683
7103,154.29760813401117
7104,154.31919326610551
7105,154.34077839819986
7106,154.36236353029418
7107,154.38394866238852
7108,154.40553379448286
7109,154.4271189265772
7110,154.44870405867155
7111,154.4702891907659
7112,154.49187432286024
7113,154.51345945495459
7114,154.53504458704893
7115,154.55662971914325
7116,154.5782148512376
7117,154.59979998333193
7118,154.62138511542628
7119,154.64297024752062
7120,154.66455537961497
7121,154.6861405117093
7122,154.70772564380366
7123,154.729310775898
7124,154.75089590799232
7125,154.77248104008666
7126,154.794066172181
7127,154.81565130427535
7128,154.8372364363697
7129,154.85882156846404
7130,154.88040670055838
7131,154.90199183265273
7132,154.92357696474707
7133,154.9451620968414
7134,154.96674722893573
7135,154.98833236103007
7136,155.00991749312442
7137,155.03150262521876
7138,155.0530877573131
7139,155.07467288940745
7140,155.0962580215018
7141,155.11784315359614
7142,155.13942828569046
7143,155.1610134177848
7144,155.18259854987915
7145,155.2041836819735
7146,155.22576881406783
7147,155.24735394616218
7148,155.26893907825652
7149,155.29052421035087
7150,155.3121093424452
7151,155.33369447453953
7152,155.35527960663387
7153,155.37686473872822
7154,155.39844987082256
7155,155.4200350029169
7156,155.44162013501125
7157,155.4632052671056
7158,155.48479039919994
7159,155.50637553129428
7160,155.5279606633886
7161,155.54954579548294
7162,155.5711309275773
7163,155.59271605967163
7164,155.61430119176597
7165,155.63588632386032
7166,155.65747145595466
7167,155.679056588049
7168,155.70064172014335
7169,155.72222685223767
7170,155.743811984332
7171,155.76539711642636
7172,155.7869822485207
7173,155.80856738061505
7174,155.8301525127094
7175,155.85173764480373
7176,155.87332277689808
7177,155.89490790899242
7178,155.91649304108677
7179,155.93807817318108
7180,155.95966330527543
7181,155.98124843736977
7182,156.00283356946412
7183,156.02441870155846
7184,156.0460038336528
7185,156.06758896574715
7186,156.0891740978415
7187,156.11075922993584
7188,156.13234436203015
7189,156.1539294941245
7190,156.17551462621884
7191,156.1970997583132
7192,156.21868489040753
7193,156.24027002250187
